Animal ID,Name_Intake,Intake Type,Intake Condition,Animal Type_Intake,Breed_Intake,Color_Intake,Date of Birth,Age upon Intake,DateTime_Intake,DateTime_Outcome,Age upon Outcome,Sex_Intake,Sex_State_Intake,Sex_Outcome,Sex_State_Outcome,found_Address_Line1,found_Address_City,found_Address_State,recidence_Time_Ratio,binary_outcome
A815402,Clara,Stray,Normal,Dog,Pit Bull,White,2014-09-17 00:00:00,286,2020-03-15 11:53:00,2020-03-17 17:19:00,286,Spayed,Female,Spayed,Female,2509 Blue Meadow Dr,Austin,TX,669,1
A815401,Peaches,Owner Surrender,Normal,Bird,Parakeet,White,2019-03-15 00:00:00,52,2020-03-15 11:15:00,2020-03-27 06:59:00,54,Unknown,Unknown,Unknown,Unknown,Unknown address,Lago,Vista,31,1
A815400,Midori,Owner Surrender,Normal,Bird,Parakeet,Green,2019-03-15 00:00:00,52,2020-03-15 11:15:00,2020-03-27 06:57:00,54,Unknown,Unknown,Unknown,Unknown,Unknown address,Lago,Vista,31,1
A815398,Unknown,Public Assist,Normal,Cat,Domestic Shorthair Mix,White,2019-03-15 00:00:00,52,2020-03-15 10:21:00,2020-03-15 13:14:00,52,Neutered,Male,Neutered,Male,1624 West 6Th Street,Austin,TX,367,1
A815397,Tony,Stray,Normal,Dog,Yorkshire Terrier,Black,2019-04-26 00:00:00,46,2020-03-15 09:54:00,2020-03-18 11:25:00,46,Intact,Male,Intact,Male,3500 Gonzalez,Austin,TX,81,1
A815390,Unknown,Stray,Nursing,Cat,Domestic Shorthair,Black,2020-03-07 00:00:00,1,2020-03-14 17:22:00,2020-03-15 15:13:00,1,Unknown,Unknown,Unknown,Unknown,Clifford Dr,Austin,TX,8,1
A815388,Unknown,Wildlife,Sick,Other,Skunk,Black,2018-03-14 00:00:00,104,2020-03-14 17:18:00,2020-03-16 10:29:00,104,Unknown,Unknown,Unknown,Unknown,401 Alva,Austin,TX,366,0
A815378,Sparky,Public Assist,Normal,Dog,American Foxhound,Tan,2017-09-14 00:00:00,130,2020-03-15 11:16:00,2020-03-24 13:47:00,131,Neutered,Male,Neutered,Male,Unknown address,Austin,TX,91,1
A815377,La Chiquita,Public Assist,Normal,Dog,Chihuahua Shorthair,Red,2018-03-14 00:00:00,104,2020-03-16 18:09:00,2020-03-23 17:06:00,105,Spayed,Female,Spayed,Female,Unknown address,Austin,TX,105,1
A815374,Unknown,Wildlife,Sick,Other,Bat,Brown,2018-03-14 00:00:00,104,2020-03-14 15:59:00,2020-03-14 16:18:00,104,Unknown,Unknown,Unknown,Unknown,101 Red River St,Austin,TX,732,0
A815373,Unknown,Stray,Normal,Cat,Domestic Shorthair,Black,2019-03-14 00:00:00,52,2020-03-14 15:45:00,2020-03-17 18:30:00,52,Intact,Male,Intact,Male,1111 East 11Th Street,Austin,TX,92,1
A815372,Unknown,Stray,Normal,Cat,Domestic Shorthair,Black,2019-03-14 00:00:00,52,2020-03-14 15:45:00,2020-03-17 18:30:00,52,Intact,Male,Intact,Male,1111 East 11Th Street,Austin,TX,92,1
A815371,Unknown,Stray,Normal,Cat,Domestic Shorthair,Black,2019-03-14 00:00:00,52,2020-03-14 15:45:00,2020-03-17 18:30:00,52,Intact,Male,Intact,Male,1111 East 11Th Street,Austin,TX,92,1
A815370,Unknown,Stray,Normal,Dog,Wire Hair Fox Terrier,Tan,2020-01-14 00:00:00,8,2020-03-14 14:59:00,2020-03-18 13:36:00,9,Intact,Female,Intact,Female,4550 Mueller Boulevard,Austin,TX,15,1
A815369,Pluto,Owner Surrender,Normal,Dog,Rottweiler,Brown,2019-12-30 00:00:00,10,2020-03-14 15:22:00,2020-03-16 16:19:00,11,Intact,Male,Neutered,Male,Unknown address,Austin,TX,25,1
A815368,Boromir,Stray,Normal,Dog,Labrador Retriever,Black,2019-03-14 00:00:00,52,2020-03-14 14:56:00,2020-03-14 16:57:00,52,Neutered,Male,Neutered,Male,Navasota Street And East Twelth Street,Austin,TX,367,1
A815367,Samwise,Stray,Normal,Dog,Labrador Retriever,Black,2019-03-14 00:00:00,52,2020-03-14 14:56:00,2020-03-14 16:56:00,52,Neutered,Male,Neutered,Male,Navasota Street And East Twelth Street,Austin,TX,367,1
A815359,Myla,Stray,Normal,Dog,Standard Poodle,Red,2019-03-14 00:00:00,52,2020-03-14 13:55:00,2020-03-14 15:11:00,52,Spayed,Female,Spayed,Female,West 38Th Street And Bull Creek Road,Austin,TX,367,1
A815358,Diamond,Stray,Normal,Dog,Australian Cattle Dog,Black,2010-03-14 00:00:00,521,2020-03-14 13:40:00,2020-03-17 13:15:00,522,Spayed,Female,Spayed,Female,820 Camino Vaquero Parkway,Austin,TX,1218,1
A815357,Chuy,Stray,Normal,Dog,Cocker Spaniel,Brown,2009-09-16 00:00:00,547,2020-03-14 13:11:00,2020-03-16 12:02:00,547,Intact,Male,Intact,Male,6406 Capriola Drive,Austin,TX,1916,1
A815356,Butters,Owner Surrender,Normal,Cat,Siamese,Flame Point,2019-09-14 00:00:00,26,2020-03-14 13:08:00,2020-03-15 17:37:00,26,Intact,Male,Neutered,Male,Unknown address,Austin,TX,92,1
A815352,Unknown,Wildlife,Sick,Other,Skunk,Black,2018-03-14 00:00:00,104,2020-03-14 13:10:00,2020-03-16 10:28:00,104,Unknown,Unknown,Unknown,Unknown,1309 Brains Meadow Cove,Austin,TX,366,0
A815351,Noah,Stray,Injured,Cat,Domestic Shorthair,Orange Tabby,2012-03-15 00:00:00,417,2020-03-14 12:57:00,2020-03-15 11:11:00,417,Neutered,Male,Neutered,Male,539 West Oltorf,Austin,TX,2922,1
A815346,Unknown,Wildlife,Normal,Other,Bat,Brown,2018-03-14 00:00:00,104,2020-03-14 11:54:00,2020-03-16 10:26:00,104,Unknown,Unknown,Unknown,Unknown,1434 W Wells Branch Parkway,Austin,TX,366,0
A815345,Clover,Owner Surrender,Normal,Dog,Shih Tzu,Black,2016-03-14 00:00:00,208,2020-03-14 11:22:00,2020-03-17 11:34:00,209,Intact,Female,Intact,Female,Unknown address,Austin,TX,366,1
A815338,Beast,Stray,Injured,Cat,Domestic Shorthair,Orange Tabby,2017-03-14 00:00:00,156,2020-03-14 08:12:00,2020-03-18 15:11:00,157,Neutered,Male,Neutered,Male,Fm 1626,Travis,TX,219,0
A815334,Unknown,Wildlife,Normal,Other,Bat,Brown,2018-03-13 00:00:00,104,2020-03-14 00:11:00,2020-03-15 10:46:00,104,Unknown,Unknown,Unknown,Unknown,1113 Banisiter Ln,Austin,TX,366,0
A815333,Unknown,Wildlife,Normal,Other,Bat,Brown,2018-03-13 00:00:00,104,2020-03-13 23:46:00,2020-03-15 10:43:00,104,Unknown,Unknown,Unknown,Unknown,17201 Cedar St,Austin,TX,366,0
A815331,Zhazha,Stray,Normal,Dog,Labrador Retriever Mix,Black,2020-01-13 00:00:00,8,2020-03-14 16:44:00,2020-03-20 11:18:00,9,Intact,Female,Spayed,Female,518 Sunny Lane,Austin,TX,10,1
A815330,Ava,Stray,Normal,Dog,Labrador Retriever Mix,Black,2020-01-13 00:00:00,8,2020-03-14 16:44:00,2020-03-20 11:18:00,9,Intact,Female,Spayed,Female,518 Sunny Lane,Austin,TX,10,1
A815321,Unknown,Stray,Injured,Cat,Domestic Shorthair,Blue,2019-03-13 00:00:00,52,2020-03-13 18:29:00,2020-03-24 13:37:00,53,Intact,Male,Intact,Male,707 Beaver Street,Austin,TX,33,1
A815318,Unknown,Wildlife,Normal,Other,Bat,Brown,2019-03-13 00:00:00,52,2020-03-13 17:48:00,2020-03-16 10:58:00,52,Unknown,Unknown,Unknown,Unknown,3300 Bee Cave,Austin,TX,122,0
A815316,Unknown,Owner Surrender,Normal,Dog,Labrador Retriever,Black,2020-01-06 00:00:00,9,2020-03-13 17:17:00,2020-03-15 17:22:00,9,Intact,Female,Spayed,Female,Unknown address,Travis,TX,23,1
A815315,Unknown,Owner Surrender,Normal,Dog,Labrador Retriever,Black,2020-01-06 00:00:00,9,2020-03-13 17:17:00,2020-03-15 17:55:00,9,Intact,Male,Neutered,Male,Unknown address,Travis,TX,23,1
A815314,Unknown,Owner Surrender,Normal,Dog,Labrador Retriever,Black,2020-01-06 00:00:00,9,2020-03-13 17:17:00,2020-03-15 16:16:00,9,Intact,Male,Neutered,Male,Unknown address,Travis,TX,34,1
A815313,Unknown,Owner Surrender,Normal,Dog,Labrador Retriever,Brown,2020-01-06 00:00:00,9,2020-03-13 17:17:00,2020-03-15 18:13:00,9,Intact,Female,Spayed,Female,Unknown address,Travis,TX,23,1
A815311,Unknown,Stray,Normal,Dog,Chihuahua Shorthair,Red,2019-12-29 00:00:00,10,2020-03-13 16:58:00,2020-03-17 17:12:00,11,Intact,Male,Neutered,Male,6702 Galindo Street,Austin,TX,15,1
A815310,Unknown,Stray,Normal,Dog,Maltese,White,2019-12-29 00:00:00,10,2020-03-13 16:58:00,2020-03-17 16:02:00,11,Intact,Male,Neutered,Male,6702 Galindo Street,Austin,TX,19,1
A815309,Unknown,Stray,Normal,Dog,Maltese,White,2019-12-29 00:00:00,10,2020-03-13 16:58:00,2020-03-17 16:02:00,11,Intact,Male,Neutered,Male,6702 Galindo Street,Austin,TX,19,1
A815308,Unknown,Wildlife,Sick,Other,Raccoon,Gray,2018-03-13 00:00:00,104,2020-03-13 16:48:00,2020-03-15 10:42:00,104,Unknown,Unknown,Unknown,Unknown,7205 Towering Oaks Drive,Austin,TX,366,0
A815302,Unknown,Stray,Normal,Cat,Domestic Shorthair,Blue Tabby,2019-03-13 00:00:00,52,2020-03-13 15:55:00,2020-03-17 11:45:00,52,Unknown,Unknown,Unknown,Unknown,Wooten Park Drive And West Anderson Lane,Austin,TX,92,1
A815301,Unknown,Wildlife,Sick,Other,Bat,Brown,2018-03-13 00:00:00,104,2020-03-13 15:54:00,2020-03-17 08:52:00,105,Unknown,Unknown,Unknown,Unknown,12710 Research Blvd,Austin,TX,183,0
A815298,Unknown,Owner Surrender,Normal,Cat,Domestic Shorthair,Orange Tabby,2020-02-20 00:00:00,3,2020-03-13 13:32:00,2020-03-13 19:25:00,3,Intact,Male,Intact,Male,Unknown address,Austin,TX,23,1
A815297,Unknown,Owner Surrender,Normal,Cat,Domestic Shorthair,Orange Tabby,2020-02-20 00:00:00,3,2020-03-13 13:32:00,2020-03-13 19:25:00,3,Intact,Male,Intact,Male,Unknown address,Austin,TX,23,1
A815296,Unknown,Owner Surrender,Normal,Cat,Domestic Shorthair,Tortie,2020-02-20 00:00:00,3,2020-03-13 13:32:00,2020-03-13 19:25:00,3,Intact,Female,Intact,Female,Unknown address,Austin,TX,23,1
A815295,Unknown,Owner Surrender,Normal,Cat,Domestic Shorthair,Tortie,2020-02-20 00:00:00,3,2020-03-13 13:32:00,2020-03-13 19:25:00,3,Intact,Female,Intact,Female,Unknown address,Austin,TX,23,1
A815294,Red Cloud,Owner Surrender,Normal,Dog,German Shorthair Pointer,Chocolate,2015-03-13 00:00:00,261,2020-03-13 14:19:00,2020-03-26 16:52:00,262,Neutered,Male,Neutered,Male,Unknown address,Austin,TX,131,1
A815293,Rosie,Owner Surrender,Normal,Dog,German Shorthair Pointer,White,2013-03-13 00:00:00,365,2020-03-13 14:19:00,2020-03-19 15:26:00,366,Spayed,Female,Spayed,Female,Unknown address,Austin,TX,365,1
A815289,Unknown,Wildlife,Sick,Other,Bat,Black,2019-03-13 00:00:00,52,2020-03-13 14:10:00,2020-03-15 10:41:00,52,Unknown,Unknown,Unknown,Unknown,2800 Sauls Dr,Austin,TX,184,0
A815287,Unknown,Wildlife,Normal,Other,Bat,Brown,2019-03-13 00:00:00,52,2020-03-13 13:43:00,2020-03-16 10:58:00,52,Unknown,Unknown,Unknown,Unknown,11515 Trinity Hill,Austin,TX,122,0
A815286,Unknown,Stray,Normal,Dog,Border Terrier,Black,2019-03-13 00:00:00,52,2020-03-13 13:32:00,2020-03-18 13:36:00,53,Intact,Male,Neutered,Male,5703 Strathern Drive,Austin,TX,61,1
A815285,Unknown,Stray,Normal,Dog,Chihuahua Shorthair,White,2019-03-13 00:00:00,52,2020-03-13 13:32:00,2020-03-18 13:36:00,53,Intact,Male,Neutered,Male,5703 Strathern Drive,Austin,TX,61,1
A815283,Boy,Public Assist,Normal,Dog,Chihuahua Shorthair,Brown,2017-03-13 00:00:00,156,2020-03-13 13:06:00,2020-03-23 17:24:00,158,Intact,Male,Intact,Male,Unknown address,Austin,TX,100,1
A815274,Brutus,Stray,Normal,Dog,Boston Terrier,Black,2019-03-13 00:00:00,52,2020-03-13 12:29:00,2020-03-13 18:10:00,52,Neutered,Male,Neutered,Male,8817 Slater Drive,Austin,TX,367,1
A815272,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Blue Tabby,2020-02-27 00:00:00,2,2020-03-13 11:56:00,2020-03-14 05:55:00,2,Intact,Female,Intact,Female,11437 Hillhaven Drive,Austin,TX,16,1
A815271,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Blue,2020-02-27 00:00:00,2,2020-03-13 11:56:00,2020-03-14 05:54:00,2,Intact,Female,Intact,Female,11437 Hillhaven Drive,Austin,TX,16,1
A815270,Unknown,Stray,Normal,Cat,Siamese Mix,Lynx Point,2020-02-27 00:00:00,2,2020-03-13 11:56:00,2020-03-14 05:54:00,2,Intact,Male,Intact,Male,11437 Hillhaven Drive,Austin,TX,16,1
A815269,Unknown,Stray,Normal,Cat,Siamese Mix,Seal Point,2020-02-27 00:00:00,2,2020-03-13 11:56:00,2020-03-14 05:54:00,2,Intact,Female,Intact,Female,11437 Hillhaven Drive,Austin,TX,16,1
A815268,Unknown,Public Assist,Nursing,Dog,Labrador Retriever,Blue,2020-03-13 00:00:00,-1,2020-03-12 13:17:00,2020-03-24 15:02:00,1,Intact,Female,Intact,Female,Unknown address,Austin,TX,0,1
A815267,Unknown,Public Assist,Nursing,Dog,Labrador Retriever,Brown,2020-03-13 00:00:00,-1,2020-03-12 13:17:00,2020-03-24 15:03:00,1,Intact,Male,Intact,Male,Unknown address,Austin,TX,0,1
A815266,Unknown,Public Assist,Nursing,Dog,Labrador Retriever,Brown Brindle,2020-03-13 00:00:00,-1,2020-03-12 13:17:00,2020-03-24 15:04:00,1,Intact,Female,Intact,Female,Unknown address,Austin,TX,0,1
A815265,Unknown,Public Assist,Nursing,Dog,Labrador Retriever,Black,2020-03-13 00:00:00,-1,2020-03-12 13:17:00,2020-03-24 15:04:00,1,Intact,Male,Intact,Male,Unknown address,Austin,TX,0,1
A815264,Unknown,Public Assist,Nursing,Dog,Labrador Retriever,White,2020-03-13 00:00:00,-1,2020-03-12 13:17:00,2020-03-24 15:03:00,1,Intact,Male,Intact,Male,Unknown address,Austin,TX,0,1
A815263,Unknown,Public Assist,Nursing,Dog,Labrador Retriever,Blue,2020-03-13 00:00:00,-1,2020-03-12 13:17:00,2020-03-24 15:02:00,1,Intact,Female,Intact,Female,Unknown address,Austin,TX,0,1
A815262,Jaeger,Public Assist,Normal,Dog,Border Collie,Black,2019-03-13 00:00:00,52,2020-03-13 10:30:00,2020-03-13 11:18:00,52,Neutered,Male,Neutered,Male,2501 Wickersham Lane,Austin,TX,367,1
A815261,Indie,Public Assist,Normal,Dog,German Shepherd,Red,2019-03-13 00:00:00,52,2020-03-13 10:30:00,2020-03-13 11:17:00,52,Intact,Male,Intact,Male,2501 Wickersham Lane,Austin,TX,367,1
A815258,Unknown,Stray,Normal,Dog,Toy Poodle,White,2017-03-13 00:00:00,156,2020-03-13 09:45:00,2020-03-19 12:06:00,157,Intact,Female,Spayed,Female,7301 Ritchie Dr,Austin,TX,157,1
A815255,Unknown,Stray,Injured,Cat,Domestic Shorthair,Orange Tabby,2018-03-13 00:00:00,104,2020-03-13 07:09:00,2020-03-13 13:02:00,104,Intact,Male,Intact,Male,South Congress,Austin,TX,732,0
A815253,Manny,Stray,Normal,Dog,Pit Bull,Red,2008-03-13 00:00:00,626,2020-03-12 19:02:00,2020-03-13 17:00:00,626,Neutered,Male,Neutered,Male,8054 Exchange Drive,Austin,TX,4383,1
A815252,Kitty Cat,Stray,Injured,Cat,Domestic Shorthair,Orange Tabby,2017-03-12 00:00:00,156,2020-03-12 18:50:00,2020-03-13 12:54:00,156,Intact,Male,Intact,Male,11944 Sunhillow,Austin,TX,1097,0
A815250,Archie,Owner Surrender,Normal,Dog,Pit Bull Mix,Blue,2019-12-28 00:00:00,10,2020-03-12 18:28:00,2020-03-14 13:03:00,11,Intact,Male,Intact,Male,Unknown address,Austin,TX,38,1
A815248,Clifford,Owner Surrender,Normal,Dog,Scottish Terrier,Black,2016-03-12 00:00:00,208,2020-03-12 17:07:00,2020-03-16 13:09:00,209,Neutered,Male,Neutered,Male,Unknown address,Austin,TX,366,1
A815238,Unknown,Wildlife,Normal,Other,Bat,Brown,2018-03-12 00:00:00,104,2020-03-12 16:29:00,2020-03-12 16:32:00,104,Unknown,Unknown,Unknown,Unknown,3101 Shoreline Dr,Austin,TX,732,0
A815236,Biggie,Owner Surrender,Sick,Dog,English Bulldog,White,2011-03-12 00:00:00,469,2020-03-13 11:39:00,2020-03-13 16:26:00,469,Neutered,Male,Neutered,Male,Unknown address,Austin,TX,3290,0
A815231,Unknown,Stray,Normal,Other,Rabbit Sh,Seal Point,2019-03-12 00:00:00,52,2020-03-12 15:05:00,2020-03-19 18:00:00,53,Unknown,Unknown,Unknown,Unknown,10501 Berthound Drive,Austin,TX,46,1
A815229,Precious,Public Assist,Normal,Dog,Labrador Retriever,Black,2019-03-12 00:00:00,52,2020-03-12 13:17:00,2020-03-24 15:02:00,54,Intact,Female,Intact,Female,Unknown address,Austin,TX,28,1
A815227,Unknown,Stray,Normal,Dog,Norfolk Terrier,Brown,2020-01-12 00:00:00,8,2020-03-12 13:52:00,2020-03-13 14:50:00,8,Intact,Female,Intact,Female,12305 Zeller Lane,Austin,TX,30,1
A815226,Unknown,Public Assist,Normal,Dog,Labrador Retriever,Blue,2020-02-28 00:00:00,1,2020-03-12 13:17:00,2020-03-24 15:00:00,3,Intact,Male,Intact,Male,Unknown address,Austin,TX,1,1
A815225,Unknown,Public Assist,Normal,Dog,Labrador Retriever,Blue,2020-02-28 00:00:00,1,2020-03-12 13:17:00,2020-03-24 15:01:00,3,Intact,Male,Intact,Male,Unknown address,Austin,TX,1,1
A815224,Unknown,Public Assist,Normal,Dog,Labrador Retriever,Blue,2020-02-28 00:00:00,1,2020-03-12 13:17:00,2020-03-24 15:01:00,3,Intact,Female,Intact,Female,Unknown address,Austin,TX,1,1
A815221,Unknown,Public Assist,Normal,Dog,Labrador Retriever,Blue,2020-02-28 00:00:00,1,2020-03-12 13:17:00,2020-03-24 15:01:00,3,Intact,Male,Intact,Male,Unknown address,Austin,TX,1,1
A815220,Unknown,Public Assist,Normal,Dog,Labrador Retriever,Black,2020-02-28 00:00:00,1,2020-03-12 13:17:00,2020-03-24 15:00:00,3,Intact,Male,Intact,Male,Unknown address,Austin,TX,1,1
A815219,Unknown,Public Assist,Normal,Dog,Labrador Retriever,Sable,2020-02-28 00:00:00,1,2020-03-12 13:17:00,2020-03-24 15:00:00,3,Intact,Female,Intact,Female,Unknown address,Austin,TX,1,1
A815218,Unknown,Public Assist,Normal,Dog,Labrador Retriever,Black,2020-02-28 00:00:00,1,2020-03-12 13:17:00,2020-03-24 14:59:00,3,Intact,Female,Intact,Female,Unknown address,Austin,TX,1,1
A815217,Charlie Brown,Stray,Normal,Dog,Pit Bull Mix,Brown,2019-04-12 00:00:00,47,2020-03-12 13:32:00,2020-03-26 14:55:00,49,Intact,Male,Neutered,Male,Highway 71 And Fm 973,Austin,TX,22,1
A815216,Prieta,Public Assist,Normal,Dog,Labrador Retriever,Black,2017-03-12 00:00:00,156,2020-03-12 13:17:00,2020-03-24 15:01:00,158,Intact,Female,Intact,Female,Unknown address,Austin,TX,84,1
A815215,Unknown,Stray,Normal,Cat,Domestic Shorthair,Black,2013-03-12 00:00:00,365,2020-03-12 13:11:00,2020-03-17 11:45:00,366,Intact,Male,Intact,Male,12401 Bedrock Trail,Austin,TX,512,1
A815214,Unknown,Stray,Normal,Dog,Pug,Brown,2019-03-12 00:00:00,52,2020-03-12 12:53:00,2020-03-16 16:42:00,52,Intact,Male,Neutered,Male,Unknown address,Creedmoor,TX,73,1
A815212,Unknown,Abandoned,Normal,Dog,Australian Shepherd Mix,Tan,2020-02-12 00:00:00,4,2020-03-12 12:33:00,2020-03-15 17:28:00,4,Intact,Female,Intact,Female,1211 Dobie Drive,Austin,TX,8,0
A815210,Unknown,Stray,Normal,Dog,Catahoula,Blue Merle,2019-12-12 00:00:00,13,2020-03-12 12:31:00,2020-03-16 17:30:00,13,Intact,Female,Spayed,Female,14233 The Lakes Boulevard,Travis,TX,18,1
A815207,Unknown,Stray,Normal,Other,Lizard,Brown,2019-03-12 00:00:00,52,2020-03-12 12:17:00,2020-03-16 17:33:00,52,Unknown,Unknown,Unknown,Unknown,Menchaca Drive And Wilcott Court,Austin,TX,73,1
A815204,Laskie,Stray,Normal,Dog,Labrador Retriever,Chocolate,2019-03-12 00:00:00,52,2020-03-12 11:45:00,2020-03-17 15:57:00,53,Intact,Female,Spayed,Female,714 Turtle Creek,Austin,TX,61,1
A815203,Lexis,Public Assist,Pregnant,Dog,Boxer,Brown,2018-03-12 00:00:00,104,2020-03-12 11:32:00,2020-03-24 13:36:00,106,Intact,Female,Intact,Female,4701 Whirlaway,Travis,TX,56,1
A815200,Dog,Public Assist,Pregnant,Dog,Labrador Retriever,Yellow,2018-03-12 00:00:00,104,2020-03-12 11:32:00,2020-03-24 13:36:00,106,Intact,Female,Intact,Female,4701 Whirlaway,Travis,TX,56,1
A815193,Scooter,Stray,Normal,Dog,Pit Bull,Brown Brindle,2019-04-12 00:00:00,47,2020-03-12 09:37:00,2020-03-15 15:23:00,48,Neutered,Male,Neutered,Male,1406 Dale Dr,Austin,TX,84,1
A815191,Unknown,Stray,Injured,Dog,Alaskan Husky,Black,2018-03-12 00:00:00,104,2020-03-12 07:43:00,2020-03-12 16:26:00,104,Unknown,Unknown,Unknown,Unknown,William Cannon And Stonleigh Pl,Austin,TX,732,0
A815187,Unknown,Wildlife,Normal,Other,Bat,Brown,2018-03-11 00:00:00,104,2020-03-11 22:14:00,2020-03-12 18:42:00,104,Unknown,Unknown,Unknown,Unknown,2525 Brockton Ave,Austin,TX,732,0
A815185,Unknown,Stray,Normal,Cat,Domestic Medium Hair,Orange Tabby,2019-03-11 00:00:00,52,2020-03-11 18:51:00,2020-03-15 10:03:00,52,Unknown,Unknown,Unknown,Unknown,5145 North Fm 620 Road,Austin,TX,92,1
A815184,Unknown,Wildlife,Normal,Other,Bat,Brown,2019-03-11 00:00:00,52,2020-03-11 20:39:00,2020-03-12 18:43:00,52,Unknown,Unknown,Unknown,Unknown,1905 Aldrich St,Austin,TX,367,0
A815183,Unknown,Stray,Normal,Dog,Papillon,Brown,2013-03-11 00:00:00,365,2020-03-11 17:52:00,2020-03-15 14:17:00,365,Neutered,Male,Neutered,Male,Northtown Boulevard And The Lakes Boulevard,Austin,TX,640,1
A815182,Unknown,Stray,Normal,Dog,Pointer,Chocolate,2020-01-07 00:00:00,9,2020-03-11 17:21:00,2020-03-15 13:14:00,9,Intact,Female,Spayed,Female,West Lola Drive And Georgian Drive,Austin,TX,16,1
A815179,Blanco,Stray,Normal,Dog,Pit Bull,White,2016-03-11 00:00:00,208,2020-03-11 16:50:00,2020-03-11 20:56:00,208,Intact,Male,Intact,Male,7201 Levander Loop,Austin,TX,1462,1
A815176,Falkor,Stray,Medical,Dog,Great Pyrenees Mix,White,2020-01-11 00:00:00,8,2020-03-11 16:03:00,2020-03-16 11:26:00,9,Intact,Male,Intact,Male,815 West Slaughter Lane Apt 436,Austin,TX,12,1
A815174,Coco,Stray,Normal,Dog,Chihuahua Shorthair,Tan,2019-03-11 00:00:00,52,2020-03-11 15:25:00,2020-03-13 17:24:00,52,Intact,Female,Intact,Female,13420 William Mckinnley Way,Travis,TX,122,1
A815172,Unknown,Wildlife,Normal,Other,Bat,Brown,2018-03-11 00:00:00,104,2020-03-11 15:09:00,2020-03-12 18:43:00,104,Unknown,Unknown,Unknown,Unknown,501 E 8Th St,Austin,TX,366,0
A815171,Unknown,Stray,Normal,Dog,Pit Bull,Yellow Brindle,2020-01-17 00:00:00,7,2020-03-11 14:44:00,2020-03-15 17:19:00,8,Intact,Male,Neutered,Male,S Congress,Austin,TX,11,1
A815166,Unknown,Stray,Normal,Dog,Labrador Retriever Mix,Tan,2020-01-17 00:00:00,7,2020-03-11 14:44:00,2020-03-21 14:54:00,9,Intact,Female,Spayed,Female,S Congress,Austin,TX,5,1
A815165,Unknown,Stray,Normal,Dog,Pit Bull,Brown Brindle,2020-01-17 00:00:00,7,2020-03-11 14:44:00,2020-03-15 16:58:00,8,Intact,Male,Neutered,Male,S Congress,Austin,TX,11,1
A815164,Unknown,Wildlife,Sick,Other,Bat,Brown,2018-03-11 00:00:00,104,2020-03-11 14:55:00,2020-03-12 09:44:00,104,Unknown,Unknown,Unknown,Unknown,505 E Huntland Dr,Austin,TX,732,0
A815163,Chato,Owner Surrender,Normal,Dog,Pit Bull,Fawn,2019-09-11 00:00:00,26,2020-03-11 14:41:00,2020-03-14 13:56:00,26,Intact,Male,Neutered,Male,Unknown address,Travis,TX,61,1
A815162,Unknown,Stray,Normal,Dog,Pit Bull,Brown Brindle,2020-01-17 00:00:00,7,2020-03-11 14:44:00,2020-03-15 16:58:00,8,Intact,Male,Neutered,Male,S Congress,Austin,TX,11,1
A815160,Unknown,Stray,Sick,Cat,Domestic Shorthair,Blue Tabby,2015-03-11 00:00:00,261,2020-03-11 14:43:00,2020-03-15 16:25:00,261,Intact,Male,Intact,Male,1443 Coronado Hills,Austin,TX,366,0
A815159,Unknown,Stray,Normal,Cat,Domestic Shorthair,Orange Tabby,2019-03-11 00:00:00,52,2020-03-11 14:22:00,2020-03-12 12:23:00,52,Intact,Male,Intact,Male,21318 Secretariat Ridge,Travis,TX,367,0
A815158,Pepper,Stray,Normal,Dog,Boston Terrier,Black,2013-03-11 00:00:00,365,2020-03-11 14:25:00,2020-03-11 18:08:00,365,Spayed,Female,Spayed,Female,40Th & Red River,Austin,TX,2558,1
A815157,Archibald,Stray,Normal,Cat,Domestic Shorthair,Brown Tabby,2019-03-11 00:00:00,52,2020-03-11 14:06:00,2020-03-26 13:37:00,54,Intact,Male,Neutered,Male,707 West 10Th Street,Austin,TX,24,1
A815152,Unknown,Wildlife,Normal,Other,Bat,Brown,2018-03-11 00:00:00,104,2020-03-11 14:01:00,2020-03-12 18:44:00,104,Unknown,Unknown,Unknown,Unknown,1817 E Oltorf Street,Austin,TX,366,0
A815148,Perrota,Owner Surrender,Normal,Dog,German Shepherd,Red,2012-03-11 00:00:00,417,2020-03-11 13:31:00,2020-03-24 13:37:00,419,Spayed,Female,Spayed,Female,Unknown address,Austin,TX,209,1
A815147,Marley,Owner Surrender,Normal,Cat,Domestic Shorthair,Black,2010-03-11 00:00:00,521,2020-03-11 13:10:00,2020-03-12 17:13:00,522,Spayed,Female,Spayed,Female,Unknown address,Travis,TX,1827,1
A815129,Unknown,Stray,Normal,Dog,Mastiff,Black,2019-12-27 00:00:00,10,2020-03-11 11:55:00,2020-03-15 18:59:00,11,Intact,Female,Spayed,Female,13712 Fm 969,Austin,TX,15,1
A815128,Unknown,Stray,Normal,Dog,Mastiff,Black,2020-01-02 00:00:00,9,2020-03-11 11:55:00,2020-03-16 16:52:00,10,Intact,Female,Spayed,Female,13712 Fm 969,Austin,TX,12,1
A815127,Unknown,Stray,Normal,Dog,Mastiff,Black,2019-12-27 00:00:00,10,2020-03-11 11:55:00,2020-03-15 16:45:00,11,Intact,Female,Spayed,Female,13712 Fm 969,Austin,TX,15,1
